Date,Country,Stock_Index,Stock_Return,Stock_Volatility,Bond_Yield,Bond_Yield_Spread,Bond_Volatility,FX_Rate,FX_Return,FX_Volatility,VIX,Crisis_Label
2022-04-10,USA,994.0633354171833,-0.6716975779788195,0.538280703439643,1.5354107211628278,0.3020252422706484,0.024343862502953856,0.9829612841317328,-1.3422841320358632,1.015912647348904,35.792434170552006,1
2022-04-11,USA,989.4700756847623,-0.46206912263728134,0.2167293360289768,1.5116608065631751,0.3052829704666298,0.014068317864450728,0.9907553401187045,0.7929158668600382,1.2169684357702046,23.74759944295144,0
2022-04-12,USA,984.449371851002,-0.5074134081604976,0.21960010564744836,1.5476568316956623,0.28963912348953746,0.022939279440688676,1.015628887685082,2.5105640675524854,1.651404655447563,17.872482450886434,0
2022-04-13,USA,980.6103840254814,-0.3899629514011832,0.19410646513554822,1.5143562082600912,0.3142297492526167,0.023098693923514345,0.997260069181707,-1.808615206410984,1.8332364544279125,17.25293522439045,0
2022-04-14,USA,980.4369595885474,-0.017685355953709306,0.24238305255814344,1.4693781312679781,0.3097012426037964,0.01044341554168748,0.9975661602062498,0.030693199698046757,1.7319560748509677,24.490423385318515,0
2022-04-15,USA,981.60803325123,0.11944405514598894,0.2834042120524825,1.518075176260305,0.30397557765491734,0.020464896232647047,0.9970016180372512,-0.0565919526462158,1.5632745271148172,36.60494618406878,1
2022-04-16,USA,989.3605357153004,0.7897757762223049,0.5118246954663701,1.442813689633967,0.2876234624248801,0.01765751943319842,1.01904136589573,2.2106030180640457,1.788741042812394,21.35042745047941,0
2022-04-17,USA,984.3687655116065,-0.5045451100477663,0.5111165556720717,1.5054279852888262,0.296202323639591,0.016206173710323124,1.0162595891536206,-0.27297976659311385,1.4347814326311323,32.4917724035063,0
2022-04-18,USA,989.2903775039894,0.499976448340977,0.49636830500747536,1.498338500467777,0.30968045758510243,0.026754261653495027,1.0221878023344813,0.5833365061576359,1.0075519805518636,12.904561929616559,0
2022-04-19,USA,988.2204332828618,-0.10815269666597524,0.5067962900133824,1.489594157136373,0.303103077053849,0.016731604296812905,0.9984095478959994,-2.32621191371848,1.6364758050786445,24.281701064531852,0
2022-04-20,USA,987.9731147345997,-0.02502665801399432,0.513707916321268,1.4935731244280535,0.3061432314409629,0.01596811535440975,1.002956244887471,0.4553939814631149,1.6458792333520382,39.75058421178207,1
2022-04-21,USA,991.3472121954327,0.34151713346363693,0.39534641082555877,1.405907547725118,0.30709788992233533,0.02037847470002547,0.9848335745057921,-1.8069253244155357,1.325760698161649,33.113134083770106,0
2022-04-22,USA,985.7336020876212,-0.5662607448483788,0.41699794170452137,1.472563754612952,0.2902111044144322,0.023427948731492083,1.0147693442611827,3.0396780258444083,2.148426727133693,16.31585465321839,0
2022-04-23,USA,987.6456508185414,0.1939721570686862,0.34707987091472337,1.5046422450570558,0.3137174312926352,0.019291757069949365,0.9883222044873207,-2.606221790540712,2.3880211232724182,25.04324421093732,0
2022-04-24,USA,988.4779118596067,0.08426717015110961,0.34730230831702075,1.50799281959987,0.28391219144265634,0.02583185272834626,1.0021677556376263,1.400914710551081,2.3141052557343746,17.008742909457,0
2022-04-25,USA,990.9401681796475,0.24909573501835264,0.3625423096919299,1.4486162429537022,0.2917177030981539,0.022654878309820454,0.9890269747236715,-1.3112356529166098,2.3795635757969724,22.286827817875277,0
2022-04-26,USA,992.3860113991866,0.14590620765683057,0.3340754873260984,1.563285392043235,0.289091383293963,0.00910894340134285,0.994111331732613,0.5140766772677801,2.2227825232066465,33.40252071204894,0
2022-04-27,USA,1004.662512098741,1.2370690999811136,0.4818055304262137,1.456691257589275,0.30462939512025256,0.01735266518246496,0.991627375689503,-0.24986698811498273,1.5641611569041478,33.13674445871211,0
2022-04-28,USA,1001.4738121774844,-0.3173901566801134,0.5766505873445916,1.5484728600263369,0.30149940719079105,0.017190789503241505,0.9939212473932418,0.23132395897641111,0.9992028444436911,16.84301133707155,0
2022-04-29,USA,998.8188274024753,-0.2651077584581485,0.6253749175326244,1.5213597180935843,0.31433151814524707,0.022396804767147113,0.9946087729685102,0.06917304334438816,0.7058473392326721,37.66669954464581,1
2022-04-30,USA,995.7031247703516,-0.31193871667662254,0.6656235741993897,1.46768863450781,0.30524662407066816,0.006875914718129442,0.9945173120507492,-0.009195667708424404,0.2843281935466641,27.777045482944803,0
2022-05-01,USA,992.9257391745502,-0.27893711757125345,0.6847734757318565,1.5887655446304756,0.2950634515235686,0.03274504854358861,1.008333339117803,1.3892193629655845,0.6405837546985466,21.397728728860436,0
2022-05-02,USA,989.7388035380177,-0.3209641477500574,0.02519497792413124,1.440318158412176,0.287039369382186,0.022655130474471052,0.9889513720693748,-1.9221785392304607,1.190735205330813,25.05806742342582,0
2022-05-03,USA,995.6838861935554,0.6006718777000383,0.40087395678601123,1.5459577086805,0.3110715681680245,0.020744384019588457,1.0022054142701387,1.3402117207269624,1.348640070113041,28.15213760313231,0
2022-05-04,USA,1002.7864074335047,0.7133309415201877,0.528069694719118,1.5500291159021489,0.3036550593698526,0.02590783858209573,1.0121795915230556,0.9952228466237818,1.3935791036914418,26.796715955373564,0
2022-05-05,USA,999.9326759647573,-0.2845801905164523,0.5231060602314895,1.4664689895461678,0.3015129922023252,0.031718270264063125,0.9948680363548661,-1.7103244634818513,1.6833633117679414,24.592151066085346,0
2022-05-06,USA,995.7708980992362,-0.41620580720654426,0.5499537604778802,1.5696232650032165,0.3139578920219248,0.024353733222942018,0.992820811092524,-0.2057785743969661,1.499770905222802,25.147984122682004,0
2022-05-07,USA,998.1279758811683,0.2367088440153578,0.508777270775799,1.4874976742700523,0.29408650758241595,0.0247440654823581,0.9976947537481975,0.4909186633900362,1.207215868664837,15.292357312836586,0
2022-05-08,USA,995.3668606597633,-0.2766293790099748,0.47314352909153284,1.5144346814639928,0.30723990331742623,0.020653450122321913,1.0117972520836072,1.4135083182936043,1.2251078675635714,34.381987129140384,0
2022-05-09,USA,998.5315197485409,0.3179389644015139,0.33619441944881073,1.5130160919385611,0.3019539035117702,0.01929237123316526,1.0019410763095336,-0.9741255724678689,1.2207703666881924,26.25280959823046,0
2022-05-10,USA,999.5461348527974,0.10161072376684442,0.3228484621552606,1.4932845629264726,0.3045194937191189,0.017621022779975494,0.994687857053924,-0.7239167479115055,0.9688043838935001,13.932395851141093,0
2022-05-11,USA,991.9674142778113,-0.7582161853992141,0.44446343214125633,1.5405404136579892,0.30789338505719677,0.01586944004142729,1.0048387665118803,1.0205120516924104,1.0550323131982167,32.98471304748334,0
2022-05-12,USA,999.7049402844616,0.7800181634276309,0.5843430435753717,1.5396744360276107,0.3000704498548057,0.016564929501502512,0.9889770785016357,-1.578530659730178,1.3097907052197562,37.97331935132053,1
2022-05-13,USA,1008.6843286499392,0.89820386032328,0.6600413654311819,1.4125734013380908,0.30215609578568037,0.013247220178285085,1.0068135951044295,1.8035318502848625,1.433348405123571,38.419206977108864,1
2022-05-14,USA,1005.6203851975172,-0.303756424621258,0.7052691619267748,1.5652170121439077,0.30371857882278674,0.019620642746574882,1.0040860730770176,-0.270906356516668,1.357461567523878,21.070531972335182,0
2022-05-15,USA,1003.6818773978373,-0.19276735318955712,0.7217427001037836,1.4168754005982163,0.3072846162168035,0.011576662113868066,0.9969219152886112,-0.7135003642119911,1.3559838427287263,14.065506206822622,0
2022-05-16,USA,1005.1112043514619,0.14240836522128694,0.5509660168449132,1.5516273102170828,0.2968047532921705,0.020954582620718552,0.9916141420155277,-0.5324161493176628,1.2526637126704459,25.551988798991957,0
2022-05-17,USA,1006.7834883013969,0.16637800302047775,0.46989537651977903,1.556335256841379,0.28346382731507713,0.01981834695978829,0.9911331907771654,-0.04850185349158674,1.0136161770516812,13.378276880476621,0
2022-05-18,USA,1010.0762096647611,0.3270535722550969,0.26479767786755026,1.4454516784892402,0.29860112767160873,0.02073467649193344,1.005348173363459,1.4342151709345328,0.8546677165951878,38.01962255537852,1
2022-05-19,USA,1020.1272323585929,0.9950756782171579,0.4383510558353147,1.4794592856022708,0.2900388178508888,0.01738934214990004,1.0122898050248905,0.6904704106844676,0.8931343642783202,15.50738882065438,0
2022-05-20,USA,1019.2424962211226,-0.08672801876142117,0.41101098140653286,1.4447147665757032,0.3139022192515346,0.03538430185090252,0.9936269225297121,-1.8436303914687313,1.245043313451373,17.58297579853492,0
2022-05-21,USA,1015.2510099984304,-0.39161301039651997,0.5200039959908922,1.4892539484855631,0.29842238560706225,0.026800579500901565,1.004583867035515,1.1027221844902484,1.3033084887508244,22.199095806549114,0
2022-05-22,USA,1008.3544138583577,-0.6792996088803054,0.6546103424089608,1.484598285790713,0.31097368318971075,0.013777287499576386,0.9791297298139793,-2.5337991238750193,1.8237543541065888,21.494934056773772,0
2022-05-23,USA,1004.6997636586481,-0.3624370706848515,0.6497578908628056,1.538983026613467,0.31476924927531913,0.021164340437134492,0.994153822693428,1.5344333260417993,1.847019541011537,33.83988677193667,0
2022-05-24,USA,1004.5341287942791,-0.016486006104527672,0.2654040629087881,1.5655154373059803,0.3073937140745904,0.016959969285313382,0.999689410671291,0.5568140313403047,1.831633098662724,23.689504616528872,0
2022-05-25,USA,1013.5069181118681,0.8932289168073202,0.6087562738112126,1.5697841905394978,0.28808100665586434,0.014927601366462932,0.9909031658301817,-0.8788974602831281,1.6630960702683866,15.123047800100107,0
2022-05-26,USA,1010.9188616166872,-0.2553565692479328,0.5959879132914103,1.471891598671085,0.29049984171330356,0.013299639644380325,0.9906349362521041,-0.02706920184808078,1.5406296273462345,18.016296864582223,0
2022-05-27,USA,1012.0378013748817,0.11068541706750744,0.49487942848324423,1.4895389063127735,0.29756995277945597,0.02216108345379627,0.9933222044353112,0.2712672534419082,0.8784931021880056,25.27340155562566,0
2022-05-28,USA,1011.955686894518,-0.008113776012340247,0.43898483074609806,1.4158280903889524,0.31532700559889926,0.016593098824652132,1.0029219272832637,0.9664258792452765,0.6951437640950886,14.423617522784047,0
2022-05-29,USA,1017.8976532617584,0.5871765378852777,0.465736783053916,1.4597064966751905,0.3019628065138795,0.02483913012012602,0.9981267098159362,-0.47812470112373157,0.7080033777616661,28.34967026938042,0
2022-05-30,USA,1030.5323153911265,1.241250737623922,0.5919139078957144,1.5482425816548728,0.29698299991098276,0.024968911072652197,0.9776176876667503,-2.0547513604728582,1.1301807254024439,26.97241919653438,0
2022-05-31,USA,1027.8779715265248,-0.2575701727115968,0.5924665427109801,1.5807791411774117,0.29824463770421406,0.026869571926057247,0.9787929984736493,0.12022192537290424,1.1397936134920101,31.44106949146773,0
2022-06-01,USA,1025.4307743139339,-0.23808246507671998,0.6437441044381018,1.438282556406004,0.3184379358348075,0.015738066169629483,0.9939313482214283,1.5466344540046784,1.3954480040509545,38.13113846138103,1
2022-06-02,USA,1030.651578699279,0.5091327972712937,0.6303167734924956,1.4703767870423552,0.30890317848019877,0.02237682805346005,1.0045768658605356,1.0710516031269959,1.413849509998066,37.367636833034666,1
2022-06-03,USA,1034.0610361474107,0.33080601811472743,0.618383459649377,1.4986797121520536,0.3006407776414872,0.023162271083211505,0.9725249515727477,-3.1905885330468786,2.04316533625619,38.382268542064935,1
2022-06-04,USA,1043.294572776091,0.8929392275606374,0.4956989016551899,1.5140080579409803,0.29463709090482815,0.017629109124480177,0.9950026982384836,2.3112771173002225,2.1438670576080856,17.341467910711028,0
2022-06-05,USA,1046.2142137027206,0.27984818504910014,0.4096081849748594,1.4595198240039178,0.3219612782109995,0.016141140213035626,0.9947375214348257,-0.026650862769252322,2.1491741076906563,13.94695919918064,0
2022-06-06,USA,1044.4177532487854,-0.17171057613308788,0.38597962820120635,1.5212030522232045,0.3016212397547986,0.028047603328879865,1.0138833777820844,1.9247144030158159,2.207984856967375,19.068301014893457,0
2022-06-07,USA,1047.371027402247,0.2827675175259131,0.37852044809389357,1.4763080326464542,0.2985695123012104,0.02113747937866027,0.9961497818828714,-1.7490765001006343,2.3547657402761786,36.852555182989434,1
2022-06-08,USA,1052.9145453051615,0.5292792866978517,0.38979178985377194,1.499277386456086,0.29150388011483797,0.02317983875355869,1.0038298898474092,0.7709792346710378,1.6288591503178307,39.16160423870465,1
2022-06-09,USA,1057.0169562111482,0.3896242980286459,0.26295478820995294,1.527314212400185,0.29307142415762577,0.015889619940860363,1.0014125714008746,-0.24080957052414947,1.353204702605996,35.77974853211428,1
2022-06-10,USA,1059.5533263666848,0.23995548421740986,0.2628816024418242,1.500321113490547,0.29417428681191193,0.013903577667389031,0.978694335201928,-2.268619033528422,1.737408180974929,13.300531633826308,0
2022-06-11,USA,1064.8866998146304,0.5033605496982684,0.12870179809947685,1.4781807054736715,0.3079994050670194,0.01715275112753945,1.0076820721663173,2.9618784866480836,2.0961728392176027,38.4228399417938,1
2022-06-12,USA,1070.733177766859,0.54902347388189,0.12884264275319937,1.4945195098037085,0.31908002137123304,0.019379893063050015,1.0021539650545628,-0.5485963543908463,1.9223444558004528,22.700740820523578,0
2022-06-13,USA,1077.6439727220466,0.6454264329046845,0.1560533254294005,1.4955818520397333,0.3039305275706141,0.014678899965913256,1.005082686396746,0.29224265375467356,1.8944668593314635,10.27930872287061,0
2022-06-14,USA,1080.8875221599947,0.300985253019617,0.17113099779191085,1.4814994485058937,0.28998368174791445,0.019950775956748084,1.0392623770643632,3.40068445414701,2.3940005876958623,23.27181222244581,0
2022-06-15,USA,1080.0519317584105,-0.077305953159151,0.2870181415603734,1.4870601968666448,0.28606545472475564,0.0115574740596575,0.9791588706050142,-5.783285124698277,3.6793094967587847,11.382075090264028,0
2022-06-16,USA,1080.785500190577,0.06791973706044055,0.30721132228405346,1.5799323585252358,0.2928945089770223,0.01439976288765064,1.0172469664976111,3.889879062124277,3.8799356283459057,26.316337634833527,0
2022-06-17,USA,1086.8180450231189,0.5581630056545064,0.3091055359190146,1.5280459723970619,0.2957065917719828,0.023354556241384376,0.9971255248059965,-1.9780291663973149,4.004180091795348,20.15662082311154,0
2022-06-18,USA,1082.7333666681827,-0.37583828991809476,0.3567425682459131,1.485225984098542,0.2962036035161404,0.02301895260138947,1.0028732890440302,0.5764333672184345,4.01200828002886,24.203048007821465,0
2022-06-19,USA,1084.5767332125472,0.17025119952079523,0.34235190197463705,1.5348477202255368,0.30556118746760785,0.01804061617306567,0.9995448775469876,-0.33188754086922523,3.54618473692094,28.39511082229351,0
2022-06-20,USA,1082.6100391509103,-0.18133286483211455,0.3563147354359321,1.4833090255121995,0.3013006029355363,0.014911178454615235,0.9957576366660196,-0.3788965324160757,2.179325880641004,36.064032874534604,1
2022-06-21,USA,1082.7537632655844,0.013275704960840474,0.3563826068920509,1.558656231879332,0.28330930474173677,0.014862982242369946,0.9943016707176124,-0.14621690005632063,0.9353761593226074,29.85704729415786,0
2022-06-22,USA,1089.146022578621,0.5903705468321254,0.3682529933210628,1.5184821096099046,0.30942558005791887,0.01813365877029343,1.00329508735573,0.9044957785927099,0.5804356276491376,23.02146605434542,0
2022-06-23,USA,1090.1015179187204,0.08772885547865891,0.2853582066299821,1.4946348927997886,0.28385221209290146,0.023222592458226457,0.9848282630332832,-1.8406174370012847,0.9795430965901237,34.58283561011095,0
2022-06-24,USA,1090.3337006595013,0.021299185164350126,0.2886522560157518,1.522385846290514,0.30322028154492053,0.024641228456721623,1.0075057916752177,2.3026886507183946,1.543672028840557,37.167464127193966,1
2022-06-25,USA,1083.5344199546016,-0.6235963082483008,0.43132036019902165,1.421456192396575,0.28674567890904923,0.017517341322590155,0.9958380559511475,-1.1580812557583242,1.6484929693688157,13.592798992965918,0
2022-06-26,USA,1087.2656877847378,0.34436080307375094,0.4552023465306303,1.4436616265545097,0.31406815009497535,0.01423253787007608,0.9886993066095964,-0.7168584589522178,1.6816442745990008,25.957989326583743,0
2022-06-27,USA,1090.493108690443,0.296838292789408,0.38746374813001766,1.4403037496800473,0.2941409579883536,0.02133921818933167,0.9954998714200418,0.6878294305440181,1.6517610913383833,18.535358792273325,0
2022-06-28,USA,1101.3093823069705,0.9918699650946532,0.5846646936032066,1.5071471547381854,0.3073677013594762,0.015882325146870754,1.0125714921686257,1.7148792519914566,1.4974173913455713,11.411835936308423,0
2022-06-29,USA,1099.7704911322055,-0.13973286702973658,0.6015836389184394,1.5866257499742547,0.314152671919242,0.017408736805693988,0.9946466491298378,-1.770229872895027,1.4224916873489826,30.05640085341956,0
2022-06-30,USA,1100.866242770525,0.09963457350010635,0.4220321408392224,1.6115650073096317,0.2978146595758906,0.02662638045218519,1.0035845361820963,0.8985992221536944,1.3907201270376086,35.88312332377677,1
2022-07-01,USA,1102.113161189079,0.11326702283246882,0.43106233740126687,1.5319025550720378,0.28990528211404043,0.02413557714282884,0.9926904372428452,-1.0855188124654798,1.4572028880709398,14.887079634321822,0
2022-07-02,USA,1110.0004275878962,0.7156494157376371,0.47541345837423316,1.5250422237472228,0.3084494143859351,0.020789871561257257,1.0075792184992363,1.4998413098189989,1.5806314598209896,34.37240972871702,0
2022-07-03,USA,1109.5239499259615,-0.04292589895394368,0.33354437910061285,1.409947113292363,0.3149901596045841,0.013640404994436386,1.0068550773879021,-0.0718693972681086,1.3526112566108224,35.60187200610825,1
2022-07-04,USA,1110.9190575548132,0.12573929827696306,0.29495421778181635,1.4728663100132988,0.3009184476433495,0.021056982837353296,1.018486088332964,1.155182230916132,1.0519718150991832,37.430213279994504,1
2022-07-05,USA,1113.958540103396,0.2736007207647361,0.29003971985940624,1.460610812404588,0.3008743532877718,0.025313286453937635,0.9982443605450079,-1.987432918311865,1.4721918619210854,17.958552672581572,0
2022-07-06,USA,1114.8915857191778,0.08375945622672722,0.29346836852415886,1.4689576200874441,0.294516803724455,0.018121831671172324,1.006686548047579,0.8457035006901562,1.399883755829494,37.11859195569668,1
2022-07-07,USA,1112.659417646425,-0.20021391329389776,0.17895214998962378,1.4915928090707604,0.29050405428635506,0.026755570449933576,1.0009806753953894,-0.5667973475215261,1.24977957595405,19.619882642092968,0
2022-07-08,USA,1113.6298676109166,0.08721895928803618,0.17174156358138165,1.4763954711151437,0.3005941518127251,0.026463726447591034,1.0129587178186301,1.1966307360039086,1.384735617953926,26.570140403665086,0
2022-07-09,USA,1118.9980263602154,0.48204155666327225,0.2531780298981859,1.4010350094812105,0.28144496685205733,0.02831866416071737,0.9928116761239127,-1.9889301844504874,1.5102404854756197,11.515224124968464,0
2022-07-10,USA,1113.8654498631602,-0.45867609916614593,0.3526504428131292,1.5373955128058767,0.29775765255464703,0.021526215632656765,1.007450053128773,1.4744364270584116,1.4503003170389237,11.316432651062309,0
2022-07-11,USA,1114.5302982338944,0.05968839152125057,0.3513630580899156,1.4463628487130096,0.30346426506006896,0.02293695849903006,0.9980530270388331,-0.9327535455237719,1.4679395834593283,31.61119638196609,0
2022-07-12,USA,1111.0296941591987,-0.3140878341524544,0.37028107312859915,1.5119623432055576,0.31611567359102843,0.027070936441655452,0.9993581182289151,0.13076371242057774,1.4530989778944432,23.334399339333732,0
2022-07-13,USA,1117.0049273038228,0.5378103912106522,0.4514917945463409,1.6037041334874986,0.3026265952031617,0.02223696968534488,1.0009175248444837,0.1560408213156113,1.301149264596185,17.688771261076525,0
2022-07-14,USA,1109.388992779904,-0.6818174510923513,0.47952960593671634,1.4540307704206787,0.3033638694541114,0.017493829461048938,1.0025224039642668,0.16034079531502732,0.8537553462730059,15.712404880747306,0
2022-07-15,USA,1106.594383543546,-0.2519052608729427,0.45694751002961664,1.3734856238626836,0.2903969520371854,0.017757285817360694,0.9988377095687804,-0.36754234926981244,0.4813264055383159,30.098604725776543,0
2022-07-16,USA,1108.4804429188687,0.17043818434024097,0.4709156591660215,1.4856997889059944,0.2953751637593316,0.021192774768868695,1.0021471318317052,0.33132732487178557,0.26374679557394537,10.012046320760197,0
2022-07-17,USA,1116.3080630650404,0.7061577131266225,0.5698832916196396,1.5550479817499285,0.31179369121632616,0.013547192890268907,1.0157811805756218,1.3604837364546014,0.6339346141807013,34.176735075905626,0
2022-07-18,USA,1115.9793117596755,-0.029449872865941067,0.5136651092910097,1.5979173727110296,0.29827745613588963,0.01928370542317904,1.0098544968561523,-0.5834606736965786,0.7582055882438608,12.377488183897864,0
2022-07-19,USA,1113.2033141262095,-0.24874991894686518,0.3968301862980411,1.4385225202773793,0.2932846882827096,0.02548273559115127,1.008691545924969,-0.11516024682800348,0.769932201603022,15.744688447243583,0
2022-07-20,USA,1122.6090994734125,0.8449296932416925,0.4710944761529264,1.5248349611618262,0.28471968640612166,0.009043730744173596,0.9954446047397613,-1.3132796878019157,1.002321568701564,21.587091858972688,0
2022-07-21,USA,1115.3690299713312,-0.6449323727624694,0.6348978122138186,1.4767344771609974,0.29112496032585944,0.027672410508972574,0.9911075917177168,-0.43568602425428804,0.9852374772266623,24.545762191483107,0
2022-07-22,USA,1104.3750001882308,-0.9856854088357594,0.6960229899263207,1.4947025822847932,0.2923915334568852,0.025611871093515797,1.0095530055823776,1.861090967196865,1.189861152131046,20.649853474418254,0
2022-07-23,USA,1106.5750724384975,0.19921423881305492,0.7182379068912237,1.6322171673508516,0.2993991400538485,0.01770117692084762,1.008760467925298,-0.07850381829356863,1.1614947755731502,19.621364949528818,0
2022-07-24,USA,1104.0648013167342,-0.22685050334917714,0.7176816565100851,1.4248514835802424,0.29611687994576563,0.02271695413935905,1.0147267067575099,0.5914425695608982,1.18911853892489,38.917480362195654,1
2022-07-25,USA,1098.9586372310807,-0.4624877162611999,0.4452658524924114,1.5126869830747287,0.2875049509929384,0.020015738634531634,0.9939601937403078,-2.0465129062740544,1.4313738175566058,29.247390437301828,0
2022-07-26,USA,1102.5004194675776,0.3222853087010307,0.5278168090934473,1.5233846585882718,0.3133277739747966,0.026149951842193417,0.9977045134463965,0.3767072091688889,1.4186757780842219,10.702988661021646,0
2022-07-27,USA,1103.7194230364335,0.11056717506235335,0.32422186348217946,1.5542893162469673,0.30349439327216965,0.024913415713849706,0.9836051583747456,-1.4131794415710495,1.1578146448108522,22.905277253329395,0
2022-07-28,USA,1100.8990298827498,-0.2555353375882879,0.3139721929550699,1.5048991576735449,0.30772568748756246,0.012999646384084955,0.9960752889393912,1.2677984106194178,1.4128700135745411,36.250260992319106,1
2022-07-29,USA,1094.4975078893954,-0.5814813002456931,0.3818342331824614,1.5154025269752052,0.2962084688127389,0.022936312067320885,1.0099657051057944,1.394514683844183,1.568740780907963,19.04368559232004,0
2022-07-30,USA,1098.859794530796,0.39856524203630683,0.41181297766517694,1.4804175716289105,0.2876977782434922,0.018971860731783762,0.9953350462077181,-1.4486292776192617,1.3949206486202568,12.836690343231647,0
2022-07-31,USA,1102.1108004205894,0.2958526561781667,0.4067621398294689,1.5134563470622553,0.3059697428672108,0.0204141628525905,1.0064047979520083,1.1121633651368579,1.476304660406888,32.75154314769753,0
2022-08-01,USA,1101.6149211016925,-0.04499359943733698,0.4014934944910953,1.4828403862251294,0.32390304367469436,0.01635914049515092,0.9980949689400219,-0.8256944947894285,1.3340818874700147,28.180414958082437,0
2022-08-02,USA,1110.8481060819308,0.8381499563390522,0.5302882314342955,1.5310785944928025,0.30412220745024476,0.02874068534560418,1.0032405702822156,0.5155422582340333,1.2365062385185135,27.109375234795117,0
2022-08-03,USA,1105.4976822503002,-0.4816521540917185,0.4951049793992974,1.4815194831978182,0.29086526267982604,0.02520030909951288,0.9885230861018434,-1.4669945191941485,1.1770291596390474,11.607296788222238,0
2022-08-04,USA,1097.8700563956763,-0.6899721254139027,0.6121139277963729,1.5188550196951094,0.2946237009705013,0.016301144180135164,1.000852094496339,1.2472150188332054,1.2066774691556839,14.21497029386552,0
2022-08-05,USA,1094.4105160462702,-0.3151138269280993,0.5949066523319757,1.498536859315751,0.29571813752189424,0.013326946965448838,0.9700886402909927,-3.0737263152581478,1.6960024049960414,28.676481886393415,0
2022-08-06,USA,1094.1825859644928,-0.020826744483495238,0.5959557235422283,1.5563025125386085,0.30279993301874475,0.018071636845110758,0.9981310384183801,2.890704721475314,2.3331752600494804,16.234715243765073,0
2022-08-07,USA,1095.3992832111062,0.1111969119432599,0.32793935324358,1.4974303138205758,0.3127903073621978,0.02217251323045653,0.9836952675628486,-1.4462801275477963,2.393715281987191,25.12210239245273,0
2022-08-08,USA,1094.1931029218244,-0.11011329912010641,0.31234066843778485,1.411348376589656,0.29484705678375533,0.021201029219731115,1.0120599451654682,2.8834821654570257,2.669939713949485,26.346450580881804,0
2022-08-09,USA,1095.9533799043961,0.16087443595387316,0.1897674692768133,1.5630960750356997,0.30834281810034625,0.026265664123841216,1.007774073527645,-0.4234800179867211,2.6576063261775063,18.505215708128183,0
2022-08-10,USA,1089.6956827834438,-0.5709820541361188,0.29149193900327064,1.454713384956869,0.27815903266619557,0.02394959861090426,1.0046667098196609,-0.30833931826674493,2.0279551833356053,38.452754666244786,1
2022-08-11,USA,1096.91450580381,0.6624622942367706,0.4478841591833225,1.467311683067559,0.29429492791645484,0.024847845128764534,1.0152100622715938,1.0494378233977204,1.6707816132591637,35.273923205067256,1
2022-08-12,USA,1096.5037499118473,-0.03744648190805988,0.4477968750505393,1.4702169352978254,0.3058064830255396,0.021634277003052187,0.9905108347917516,-2.432917914995464,1.9679472961657578,31.671205228983954,0
2022-08-13,USA,1102.090229069788,0.5094810809712007,0.48651377885631325,1.5687219046585408,0.3061138524738862,0.01305350634894505,1.0174736319791555,2.7221102728343864,1.912528316408642,12.339815992282272,0
2022-08-14,USA,1103.8038558016765,0.15548878727787366,0.4864754691419989,1.3932162893010651,0.3009294420661359,0.019021507344265495,1.0093219156426039,-0.8011722446993743,1.9465832050269711,13.183900579270583,0
2022-08-15,USA,1106.0876218974454,0.206899630198359,0.282259010211455,1.6568874266829998,0.3023950192202176,0.02530044869954333,0.9976344471278106,-1.157952515808819,2.0208922505738425,24.783440375948672,0
2022-08-16,USA,1108.9364582986063,0.2575597398218684,0.19736335928895482,1.5528028404533025,0.28883166224470047,0.01974238535737677,1.0113562014718294,1.3754290846235029,2.072809906810151,14.82140047572957,0
2022-08-17,USA,1111.175001098693,0.20186393758945703,0.14068844717277998,1.511161945706458,0.29813583830255963,0.022515451843118733,0.9889370648758836,-2.2167399145146995,2.012282868806697,39.34796390588422,1
2022-08-18,USA,1114.3886148980307,0.2892086121592208,0.05205407734103872,1.4972552999691857,0.3073163173890854,0.018406258423769334,0.9917548583847232,0.2849315299142156,1.378777162112433,14.755607020822284,0
2022-08-19,USA,1121.0343775486929,0.5963595250181434,0.16394085747513232,1.514277703742883,0.28109559314844224,0.014850940757290775,0.993914102767603,0.21771956694989184,1.398857854304523,24.62403506391922,0
2022-08-20,USA,1122.0169833972002,0.0876517141834608,0.18944768420061972,1.526056121418967,0.2995069166847979,0.01938327967976945,0.9947102229193598,0.08009949245513874,1.3159952556044439,20.923631705245164,0
2022-08-21,USA,1125.5620021851428,0.31595054623942576,0.18901471282112864,1.532260779297503,0.292311603240311,0.02154523721516327,0.9894344235723975,-0.5303855560545517,1.0480153477669594,29.18159264362294,0
2022-08-22,USA,1125.1133237137067,-0.03986261712504877,0.24301693216116704,1.5277802233001725,0.3060822650744477,0.01672156140269278,1.0122308306709533,2.3039836249327506,1.074031807896702,13.871092266682748,0
2022-08-23,USA,1132.3139097909539,0.6399876283999479,0.3009443034401358,1.5044790340627625,0.2963688437225549,0.018821443775716658,0.9974114559963017,-1.4640311503680143,1.388620789179703,22.909492841271728,0
2022-08-24,USA,1128.9319482806577,-0.29867702596010004,0.3565352575309891,1.4901330789846337,0.29688890008856816,0.015302683790070087,1.0035250496835688,0.6129460064362675,1.4066013112170057,18.241150984214308,0
2022-08-25,USA,1137.9366504452116,0.7976302006748868,0.45715385284285953,1.4924363358173245,0.31889649292096167,0.02559622458782048,0.9942964863358632,-0.9196146474485671,1.4961975820294475,36.63254574015064,1
